date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2014-12-30,United Arab Emirates,Jordan,1.0,0.0,Friendly,Robina,Australia,True
2014-12-31,Qatar,Oman,2.0,2.0,Friendly,Canberra,Australia,True
2015-01-04,Iran,Iraq,1.0,0.0,Friendly,Wollongong,Australia,True
2015-01-05,China,Oman,4.0,1.0,Friendly,Penrith,Australia,True
2015-01-10,Saudi Arabia,China,0.0,1.0,AFC Asian Cup,Brisbane,Australia,True
2015-01-11,Tunisia,Algeria,1.0,1.0,Friendly,Radès,Tunisia,False
2015-01-11,United Arab Emirates,Qatar,4.0,1.0,AFC Asian Cup,Canberra,Australia,True
2015-01-12,Jordan,Iraq,0.0,1.0,AFC Asian Cup,Brisbane,Australia,True
2015-01-13,Australia,Oman,4.0,0.0,AFC Asian Cup,Sydney,Australia,False
2015-01-14,China,Uzbekistan,2.0,1.0,AFC Asian Cup,Brisbane,Australia,True
2015-01-15,Qatar,Iran,0.0,1.0,AFC Asian Cup,Sydney,Australia,True
2015-01-16,Canada,Iceland,1.0,2.0,Friendly,Orlando,United States,True
2015-01-16,Iraq,Japan,0.0,1.0,AFC Asian Cup,Brisbane,Australia,True
2015-01-18,Uzbekistan,Saudi Arabia,3.0,1.0,AFC Asian Cup,Melbourne,Australia,True
2015-01-19,Algeria,South Africa,3.0,1.0,African Cup of Nations,Mongomo,Equatorial Guinea,True
2015-01-19,Canada,Iceland,1.0,1.0,Friendly,Orlando,United States,True
2015-01-19,Finland,Sweden,1.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,True
2015-01-19,Ghana,Senegal,1.0,2.0,African Cup of Nations,Mongomo,Equatorial Guinea,True
2015-01-19,Iran,United Arab Emirates,1.0,0.0,AFC Asian Cup,Brisbane,Australia,True
2015-01-20,Japan,Jordan,2.0,0.0,AFC Asian Cup,Melbourne,Australia,True
2015-01-22,Australia,China,2.0,0.0,AFC Asian Cup,Brisbane,Australia,False
2015-01-23,Ghana,Algeria,1.0,0.0,African Cup of Nations,Mongomo,Equatorial Guinea,True
2015-01-23,Iran,Iraq,3.0,3.0,AFC Asian Cup,Canberra,Australia,True
2015-01-23,Japan,United Arab Emirates,1.0,1.0,AFC Asian Cup,Sydney,Australia,True
2015-01-23,South Africa,Senegal,1.0,1.0,African Cup of Nations,Mongomo,Equatorial Guinea,True
2015-01-27,Australia,United Arab Emirates,2.0,0.0,AFC Asian Cup,Newcastle,Australia,False
2015-01-27,Senegal,Algeria,0.0,2.0,African Cup of Nations,Malabo,Equatorial Guinea,True
2015-01-27,South Africa,Ghana,1.0,2.0,African Cup of Nations,Mongomo,Equatorial Guinea,True
2015-01-28,Chile,United States,3.0,2.0,Friendly,Rancagua,Chile,False
2015-01-30,Iraq,United Arab Emirates,2.0,3.0,AFC Asian Cup,Newcastle,Australia,True
2015-02-02,Bangladesh,Sri Lanka,1.0,0.0,Friendly,Dhaka,Bangladesh,False
2015-02-04,Honduras,Venezuela,2.0,3.0,Friendly,San Pedro Sula,Honduras,False
2015-02-08,United States,Panama,2.0,0.0,Friendly,Carson,United States,False
2015-02-18,Kazakhstan,Moldova,1.0,1.0,Friendly,Antalya,Turkey,True
2015-03-12,Sri Lanka,Bhutan,0.0,1.0,FIFA World Cup qualification,Colombo,Sri Lanka,False
2015-03-17,Bhutan,Sri Lanka,2.0,1.0,FIFA World Cup qualification,Thimphu,Bhutan,False
2015-03-25,Denmark,United States,3.0,2.0,Friendly,Aarhus,Denmark,False
2015-03-25,Georgia,Malta,2.0,0.0,Friendly,Tbilisi,Georgia,False
2015-03-25,Germany,Australia,2.0,2.0,Friendly,Kaiserslautern,Germany,False
2015-03-25,Nigeria,Uganda,0.0,1.0,Friendly,Uyo,Nigeria,False
2015-03-25,Scotland,Northern Ireland,1.0,0.0,Friendly,Glasgow,Scotland,False
2015-03-26,Chile,Iran,0.0,2.0,Friendly,Sankt Pölten,Austria,True
2015-03-26,France,Brazil,1.0,3.0,Friendly,Saint-Denis,France,False
2015-03-26,Maldives,Tajikistan,0.0,2.0,Friendly,Malé,Maldives,False
2015-03-26,Oman,Malaysia,6.0,0.0,Friendly,Seeb,Oman,False
2015-03-26,Qatar,Algeria,1.0,0.0,Friendly,Doha,Qatar,False
2015-03-26,Thailand,Singapore,2.0,0.0,Friendly,Nakhon Ratchasima,Thailand,False
2015-03-27,Canada,Guatemala,1.0,0.0,Friendly,Fort Lauderdale,United States,True
2015-03-27,England,Lithuania,4.0,0.0,UEFA Euro qualification,London,England,False
2015-03-27,Japan,Tunisia,2.0,0.0,Kirin Challenge Cup,Ōita,Japan,False
2015-03-27,North Macedonia,Belarus,1.0,2.0,UEFA Euro qualification,Skopje,North Macedonia,False
2015-03-27,Moldova,Sweden,0.0,2.0,UEFA Euro qualification,Chișinău,Moldova,False
2015-03-27,Slovakia,Luxembourg,3.0,0.0,UEFA Euro qualification,Žilina,Slovakia,False
2015-03-27,Slovenia,San Marino,6.0,0.0,UEFA Euro qualification,Ljubljana,Slovenia,False
2015-03-27,Spain,Ukraine,1.0,0.0,UEFA Euro qualification,Seville,Spain,False
2015-03-27,Switzerland,Estonia,3.0,0.0,UEFA Euro qualification,Lucerne,Switzerland,False
2015-03-28,Argentina,El Salvador,2.0,0.0,Friendly,Summerfield,United States,True
2015-03-28,Azerbaijan,Malta,2.0,0.0,UEFA Euro qualification,Baku,Azerbaijan,False
2015-03-28,Belgium,Cyprus,5.0,0.0,UEFA Euro qualification,Brussels,Belgium,False
2015-03-28,Bulgaria,Italy,2.0,2.0,UEFA Euro qualification,Sofia,Bulgaria,False
2015-03-28,Croatia,Norway,5.0,1.0,UEFA Euro qualification,Zagreb,Croatia,False
2015-03-28,Ghana,Senegal,1.0,2.0,Friendly,Le Havre,France,True
2015-03-28,Israel,Wales,0.0,3.0,UEFA Euro qualification,Haifa,Israel,False
2015-03-28,Kazakhstan,Iceland,0.0,3.0,UEFA Euro qualification,Astana,Kazakhstan,False
2015-03-28,Morocco,Uruguay,0.0,1.0,Friendly,Agadir,Morocco,False
2015-03-29,Albania,Armenia,2.0,1.0,UEFA Euro qualification,Elbasan,Albania,False
2015-03-29,Brazil,Chile,1.0,0.0,Friendly,London,England,True
2015-03-29,France,Denmark,2.0,0.0,Friendly,Saint-Étienne,France,False
2015-03-29,Georgia,Germany,0.0,2.0,UEFA Euro qualification,Tbilisi,Georgia,False
2015-03-29,Hungary,Greece,0.0,0.0,UEFA Euro qualification,Budapest,Hungary,False
2015-03-29,Northern Ireland,Finland,2.0,1.0,UEFA Euro qualification,Belfast,Northern Ireland,False
2015-03-29,Portugal,Serbia,2.0,1.0,UEFA Euro qualification,Lisbon,Portugal,False
2015-03-29,Romania,Faroe Islands,1.0,0.0,UEFA Euro qualification,Ploiești,Romania,False
2015-03-29,Scotland,Gibraltar,6.0,1.0,UEFA Euro qualification,Glasgow,Scotland,False
2015-03-29,South Africa,Nigeria,1.0,1.0,Friendly,Nelspruit,South Africa,False
2015-03-30,Indonesia,Myanmar,2.0,1.0,Friendly,Sidoarjo,Indonesia,False
2015-03-30,North Macedonia,Australia,0.0,0.0,Friendly,Skopje,North Macedonia,False
2015-03-30,Oman,Algeria,1.0,4.0,Friendly,Doha,Qatar,True
2015-03-30,Qatar,Slovenia,1.0,0.0,Friendly,Doha,Qatar,False
2015-03-30,Saudi Arabia,Jordan,2.0,1.0,Friendly,Dammam,Saudi Arabia,False
2015-03-31,Argentina,Ecuador,2.0,1.0,Friendly,East Rutherford,United States,True
2015-03-31,China,Tunisia,1.0,1.0,Friendly,Nanjing,China,False
2015-03-31,Estonia,Iceland,1.0,1.0,Friendly,Tallinn,Estonia,False
2015-03-31,Israel,Belgium,0.0,1.0,UEFA Euro qualification,Jerusalem,Israel,False
2015-03-31,Italy,England,1.0,1.0,Friendly,Turin,Italy,False
2015-03-31,Japan,Uzbekistan,5.0,1.0,Friendly,Chōfu,Japan,False
2015-03-31,Netherlands,Spain,2.0,0.0,Friendly,Amsterdam,Netherlands,False
2015-03-31,Panama,Costa Rica,2.0,1.0,Friendly,Panama City,Panama,False
2015-03-31,Peru,Venezuela,0.0,1.0,Friendly,Fort Lauderdale,United States,True
2015-03-31,Russia,Kazakhstan,0.0,0.0,Friendly,Khimki,Russia,False
2015-03-31,Sweden,Iran,3.0,1.0,Friendly,Solna,Sweden,False
2015-03-31,Switzerland,United States,1.0,1.0,Friendly,Zürich,Switzerland,False
2015-03-31,Ukraine,Latvia,1.0,1.0,Friendly,Lviv,Ukraine,False
2015-04-15,United States,Mexico,2.0,0.0,Friendly,San Antonio,United States,False
2015-05-24,Thailand,Vietnam,1.0,0.0,FIFA World Cup qualification,Bangkok,Thailand,False
2015-05-30,Bangladesh,Singapore,1.0,2.0,Friendly,Dhaka,Bangladesh,False
2015-05-30,Jordan,Lebanon,0.0,0.0,Friendly,Irbid,Jordan,False
2015-05-30,Mexico,Guatemala,3.0,0.0,Friendly,Tuxtla Gutiérrez,Mexico,False
2015-05-31,El Salvador,Honduras,0.0,2.0,Friendly,"Washington, D.C.",United States,True
2015-05-31,Northern Ireland,Qatar,1.0,1.0,Friendly,Crewe,England,True
2015-06-02,Cambodia,Laos,1.0,1.0,Friendly,Phnom Penh,Cambodia,False
2015-06-03,Panama,Ecuador,1.0,1.0,Friendly,Panama City,Panama,False
2015-06-03,Peru,Mexico,1.0,1.0,Friendly,Lima,Peru,False
2015-06-05,Cambodia,Myanmar,1.0,0.0,Friendly,Samut Sakhon,Thailand,True
2015-06-05,Hungary,Lithuania,4.0,0.0,Friendly,Debrecen,Hungary,False
2015-06-05,Netherlands,United States,3.0,4.0,Friendly,Amsterdam,Netherlands,False
2015-06-05,Scotland,Qatar,1.0,0.0,Friendly,Edinburgh,Scotland,False
2015-06-06,Argentina,Bolivia,5.0,0.0,Friendly,San Juan,Argentina,False
2015-06-06,Colombia,Costa Rica,1.0,0.0,Friendly,Buenos Aires,Argentina,True
2015-06-06,Ecuador,Panama,4.0,0.0,Friendly,Portoviejo,Ecuador,False
2015-06-06,Paraguay,Honduras,2.0,2.0,Friendly,Asunción,Paraguay,False
2015-06-06,Uruguay,Guatemala,5.0,1.0,Friendly,Montevideo,Uruguay,False
2015-06-07,Brazil,Mexico,2.0,0.0,Friendly,São Paulo,Brazil,False
2015-06-07,Croatia,Gibraltar,4.0,0.0,Friendly,Varaždin,Croatia,False
2015-06-07,France,Belgium,3.0,4.0,Friendly,Saint-Denis,France,False
2015-06-07,Russia,Belarus,4.0,2.0,Friendly,Khimki,Russia,False
2015-06-07,Serbia,Azerbaijan,4.0,1.0,Friendly,Sankt Pölten,Austria,True
2015-06-08,Denmark,Montenegro,2.0,1.0,Friendly,Viborg,Denmark,False
2015-06-08,Malta,Lithuania,2.0,0.0,Friendly,Attard,Malta,False
2015-06-08,Norway,Sweden,0.0,0.0,Friendly,Oslo,Norway,False
2015-06-09,Finland,Estonia,0.0,2.0,Friendly,Turku,Finland,False
2015-06-09,Georgia,Ukraine,1.0,2.0,Friendly,Linz,Austria,True
2015-06-09,Luxembourg,Moldova,0.0,0.0,Friendly,Luxembourg,Luxembourg,False
2015-06-10,Brazil,Honduras,1.0,0.0,Friendly,Porto Alegre,Brazil,False
2015-06-10,Germany,United States,1.0,2.0,Friendly,Cologne,Germany,False
2015-06-11,Bangladesh,Kyrgyzstan,1.0,3.0,FIFA World Cup qualification,Dhaka,Bangladesh,False
2015-06-11,Cambodia,Singapore,0.0,4.0,FIFA World Cup qualification,Phnom Penh,Cambodia,False
2015-06-11,Chile,Ecuador,2.0,0.0,Copa América,Santiago,Chile,False
2015-06-11,Dominican Republic,Belize,1.0,2.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False
2015-06-11,India,Oman,1.0,2.0,FIFA World Cup qualification,Bengaluru,India,False
2015-06-11,Japan,Iraq,4.0,0.0,Kirin Challenge Cup,Yokohama,Japan,False
2015-06-11,Laos,Myanmar,2.0,2.0,FIFA World Cup qualification,Vientiane,Laos,False
2015-06-11,Maldives,Qatar,0.0,1.0,FIFA World Cup qualification,Malé,Maldives,False
2015-06-11,Spain,Costa Rica,2.0,1.0,Friendly,León,Spain,False
2015-06-11,Tajikistan,Jordan,1.0,3.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False
2015-06-11,Uzbekistan,Iran,0.0,1.0,Friendly,Tashkent,Uzbekistan,False
2015-06-12,Andorra,Cyprus,1.0,3.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False
2015-06-12,Croatia,Italy,1.0,1.0,UEFA Euro qualification,Split,Croatia,False
2015-06-12,Latvia,Netherlands,0.0,2.0,UEFA Euro qualification,Riga,Latvia,False
2015-06-12,Malta,Bulgaria,0.0,1.0,UEFA Euro qualification,Attard,Malta,False
2015-06-12,Mexico,Bolivia,0.0,0.0,Copa América,Viña del Mar,Chile,True
2015-06-12,Morocco,Libya,1.0,0.0,African Cup of Nations qualification,Agadir,Morocco,False
2015-06-12,Norway,Azerbaijan,0.0,0.0,UEFA Euro qualification,Oslo,Norway,False
2015-06-12,Wales,Belgium,1.0,0.0,UEFA Euro qualification,Cardiff,Wales,False
2015-06-13,Albania,France,1.0,0.0,Friendly,Elbasan,Albania,False
2015-06-13,Argentina,Paraguay,2.0,2.0,Copa América,La Serena,Chile,True
2015-06-13,Armenia,Portugal,2.0,3.0,UEFA Euro qualification,Yerevan,Armenia,False
2015-06-13,Denmark,Serbia,2.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,False
2015-06-13,Faroe Islands,Greece,2.0,1.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False
2015-06-13,Finland,Hungary,0.0,1.0,UEFA Euro qualification,Helsinki,Finland,False
2015-06-13,Gibraltar,Germany,0.0,7.0,UEFA Euro qualification,Faro,Portugal,True
2015-06-13,Northern Ireland,Romania,0.0,0.0,UEFA Euro qualification,Belfast,Northern Ireland,False
2015-06-13,Poland,Georgia,4.0,0.0,UEFA Euro qualification,Warsaw,Poland,False
2015-06-13,Uruguay,Jamaica,1.0,0.0,Copa América,Antofagasta,Chile,True
2015-06-14,Belarus,Spain,0.0,1.0,UEFA Euro qualification,Borisov,Belarus,False
2015-06-14,Brazil,Peru,2.0,1.0,Copa América,Temuco,Chile,True
2015-06-14,Colombia,Venezuela,0.0,1.0,Copa América,Rancagua,Chile,True
2015-06-14,Estonia,San Marino,2.0,0.0,UEFA Euro qualification,Tallinn,Estonia,False
2015-06-14,Lithuania,Switzerland,1.0,2.0,UEFA Euro qualification,Vilnius,Lithuania,False
2015-06-14,Russia,Austria,0.0,1.0,UEFA Euro qualification,Moscow,Russia,False
2015-06-14,Slovakia,North Macedonia,2.0,1.0,UEFA Euro qualification,Žilina,Slovakia,False
2015-06-14,Slovenia,England,2.0,3.0,UEFA Euro qualification,Ljubljana,Slovenia,False
2015-06-14,Sweden,Montenegro,3.0,1.0,UEFA Euro qualification,Solna,Sweden,False
2015-06-14,Ukraine,Luxembourg,3.0,0.0,UEFA Euro qualification,Lviv,Ukraine,False
2015-06-14,Belize,Dominican Republic,3.0,0.0,FIFA World Cup qualification,Belmopan,Belize,False
2015-06-15,Chile,Mexico,3.0,3.0,Copa América,Santiago,Chile,False
2015-06-15,Ecuador,Bolivia,2.0,3.0,Copa América,Valparaíso,Chile,True
2015-06-16,Argentina,Uruguay,1.0,0.0,Copa América,La Serena,Chile,True
2015-06-16,Bangladesh,Tajikistan,1.0,1.0,FIFA World Cup qualification,Dhaka,Bangladesh,False
2015-06-16,Bhutan,China,0.0,6.0,FIFA World Cup qualification,Thimphu,Bhutan,False
2015-06-16,Italy,Portugal,0.0,1.0,Friendly,Geneva,Switzerland,True
2015-06-16,Japan,Singapore,0.0,0.0,FIFA World Cup qualification,Saitama,Japan,False
2015-06-16,Kyrgyzstan,Australia,1.0,2.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
2015-06-16,Laos,Lebanon,0.0,2.0,FIFA World Cup qualification,Vientiane,Laos,False
2015-06-16,Paraguay,Jamaica,1.0,0.0,Copa América,Antofagasta,Chile,True
2015-06-16,Poland,Greece,0.0,0.0,Friendly,Gdańsk,Poland,False
2015-06-17,Brazil,Colombia,0.0,1.0,Copa América,Santiago,Chile,True
2015-06-18,Peru,Venezuela,1.0,0.0,Copa América,Valparaíso,Chile,True
2015-06-19,Chile,Bolivia,5.0,0.0,Copa América,Santiago,Chile,False
2015-06-19,Mexico,Ecuador,1.0,2.0,Copa América,Rancagua,Chile,True
2015-06-20,Argentina,Jamaica,1.0,0.0,Copa América,Viña del Mar,Chile,True
2015-06-20,Uruguay,Paraguay,1.0,1.0,Copa América,La Serena,Chile,True
2015-06-21,Brazil,Venezuela,2.0,1.0,Copa América,Santiago,Chile,True
2015-06-21,Colombia,Peru,0.0,0.0,Copa América,Temuco,Chile,True
2015-06-24,Chile,Uruguay,1.0,0.0,Copa América,Santiago,Chile,False
2015-06-25,Bolivia,Peru,1.0,3.0,Copa América,Temuco,Chile,True
2015-06-26,Argentina,Colombia,0.0,0.0,Copa América,Viña del Mar,Chile,True
2015-06-27,Brazil,Paraguay,1.0,1.0,Copa América,Concepción,Chile,True
2015-06-27,Mexico,Costa Rica,2.0,2.0,Friendly,Orlando,United States,True
2015-06-29,Chile,Peru,2.0,1.0,Copa América,Santiago,Chile,False
2015-06-30,Argentina,Paraguay,6.0,1.0,Copa América,Concepción,Chile,True
2015-07-01,Honduras,Mexico,0.0,0.0,Friendly,Houston,United States,True
2015-07-03,Peru,Paraguay,2.0,0.0,Copa América,Concepción,Chile,True
2015-07-04,Chile,Argentina,0.0,0.0,Copa América,Santiago,Chile,False
2015-07-07,United States,Honduras,2.0,1.0,Gold Cup,Frisco,United States,False
2015-07-08,Costa Rica,Jamaica,2.0,2.0,Gold Cup,Carson,United States,True
2015-07-08,El Salvador,Canada,0.0,0.0,Gold Cup,Carson,United States,True
2015-07-10,Honduras,Panama,1.0,1.0,Gold Cup,Foxborough,United States,True
2015-07-11,Costa Rica,El Salvador,1.0,1.0,Gold Cup,Houston,United States,True
2015-07-11,Jamaica,Canada,1.0,0.0,Gold Cup,Houston,United States,True
2015-07-12,Guatemala,Mexico,0.0,0.0,Gold Cup,Glendale,United States,True
2015-07-13,United States,Panama,1.0,1.0,Gold Cup,Kansas City,United States,False
2015-07-14,Canada,Costa Rica,0.0,0.0,Gold Cup,Toronto,Canada,False
2015-07-14,Jamaica,El Salvador,1.0,0.0,Gold Cup,Toronto,Canada,True
2015-07-19,Mexico,Costa Rica,1.0,0.0,Gold Cup,East Rutherford,United States,True
2015-07-22,Panama,Mexico,1.0,2.0,Gold Cup,Atlanta,United States,True
2015-07-22,United States,Jamaica,1.0,2.0,Gold Cup,Atlanta,United States,False
2015-07-25,United States,Panama,1.0,1.0,Gold Cup,Chester,United States,False
2015-07-26,Jamaica,Mexico,1.0,3.0,Gold Cup,Philadelphia,United States,True
2015-08-09,China,Japan,1.0,1.0,EAFF Championship,Wuhan,China,False
2015-08-20,Cambodia,Bhutan,2.0,0.0,Friendly,Phnom Penh,Cambodia,False
2015-08-26,Lebanon,Iraq,2.0,3.0,Friendly,Sidon,Lebanon,False
2015-08-28,Qatar,Singapore,4.0,0.0,Friendly,Doha,Qatar,False
2015-08-28,United Arab Emirates,Myanmar,1.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False
2015-08-29,Laos,Cambodia,2.0,1.0,Friendly,Bangkok,Thailand,True
2015-08-29,Malaysia,Bangladesh,0.0,0.0,Friendly,Shah Alam,Malaysia,False
2015-09-03,Australia,Bangladesh,5.0,0.0,FIFA World Cup qualification,Perth,Australia,False
2015-09-03,Azerbaijan,Croatia,0.0,0.0,UEFA Euro qualification,Baku,Azerbaijan,False
2015-09-03,Bulgaria,Norway,0.0,1.0,UEFA Euro qualification,Sofia,Bulgaria,False
2015-09-03,Cyprus,Wales,0.0,1.0,UEFA Euro qualification,Nicosia,Cyprus,False
2015-09-03,Israel,Andorra,4.0,0.0,UEFA Euro qualification,Haifa,Israel,False
2015-09-03,Italy,Malta,1.0,0.0,UEFA Euro qualification,Florence,Italy,False
2015-09-03,Japan,Cambodia,3.0,0.0,FIFA World Cup qualification,Saitama,Japan,False
2015-09-03,Jordan,Kyrgyzstan,0.0,0.0,FIFA World Cup qualification,Irbid,Jordan,False
2015-09-03,Netherlands,Iceland,0.0,1.0,UEFA Euro qualification,Amsterdam,Netherlands,False
2015-09-03,Philippines,Maldives,2.0,0.0,Friendly,Manila,Philippines,False
2015-09-03,Qatar,Bhutan,15.0,0.0,FIFA World Cup qualification,Doha,Qatar,False
2015-09-03,United Arab Emirates,Malaysia,10.0,0.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
2015-09-04,Denmark,Albania,0.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,False
2015-09-04,Faroe Islands,Northern Ireland,1.0,3.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False
2015-09-04,Georgia,Scotland,1.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False
2015-09-04,Germany,Poland,3.0,1.0,UEFA Euro qualification,Frankfurt,Germany,False
2015-09-04,Greece,Finland,0.0,1.0,UEFA Euro qualification,Piraeus,Greece,False
2015-09-04,Hungary,Romania,0.0,0.0,UEFA Euro qualification,Budapest,Hungary,False
2015-09-04,Portugal,France,0.0,1.0,Friendly,Lisbon,Portugal,False
2015-09-04,Serbia,Armenia,2.0,0.0,UEFA Euro qualification,Novi Sad,Serbia,False
2015-09-04,Venezuela,Honduras,0.0,3.0,Friendly,Puerto Ordaz,Venezuela,False
2015-09-04,Canada,Belize,3.0,0.0,FIFA World Cup qualification,Toronto,Canada,False
2015-09-04,Jamaica,Nicaragua,2.0,3.0,FIFA World Cup qualification,Kingston,Jamaica,False
2015-09-04,United States,Peru,2.0,1.0,Friendly,"Washington, D.C.",United States,False
2015-09-05,Argentina,Bolivia,7.0,0.0,Friendly,Houston,United States,True
2015-09-05,Austria,Moldova,1.0,0.0,UEFA Euro qualification,Vienna,Austria,False
2015-09-05,Chile,Paraguay,3.0,2.0,Friendly,Santiago,Chile,False
2015-09-05,Comoros,Uganda,0.0,1.0,African Cup of Nations qualification,Mitsamiouli,Comoros,False
2015-09-05,Costa Rica,Brazil,0.0,1.0,Friendly,Harrison,United States,True
2015-09-05,Estonia,Lithuania,1.0,0.0,UEFA Euro qualification,Tallinn,Estonia,False
2015-09-05,Luxembourg,North Macedonia,1.0,0.0,UEFA Euro qualification,Luxembourg,Luxembourg,False
2015-09-05,Russia,Sweden,1.0,0.0,UEFA Euro qualification,Moscow,Russia,False
2015-09-05,San Marino,England,0.0,6.0,UEFA Euro qualification,Serravalle,San Marino,False
2015-09-05,Spain,Slovakia,2.0,0.0,UEFA Euro qualification,Oviedo,Spain,False
2015-09-05,Switzerland,Slovenia,3.0,2.0,UEFA Euro qualification,Basel,Switzerland,False
2015-09-05,Ukraine,Belarus,3.0,1.0,UEFA Euro qualification,Lviv,Ukraine,False
2015-09-06,Cyprus,Belgium,0.0,1.0,UEFA Euro qualification,Nicosia,Cyprus,False
2015-09-06,Iceland,Kazakhstan,0.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False
2015-09-06,Italy,Bulgaria,1.0,0.0,UEFA Euro qualification,Palermo,Italy,False
2015-09-06,Malta,Azerbaijan,2.0,2.0,UEFA Euro qualification,Attard,Malta,False
2015-09-06,Norway,Croatia,2.0,0.0,UEFA Euro qualification,Oslo,Norway,False
2015-09-06,Wales,Israel,0.0,0.0,UEFA Euro qualification,Cardiff,Wales,False
2015-09-07,Albania,Portugal,0.0,1.0,UEFA Euro qualification,Elbasan,Albania,False
2015-09-07,Armenia,Denmark,0.0,0.0,UEFA Euro qualification,Yerevan,Armenia,False
2015-09-07,Myanmar,New Zealand,1.0,1.0,Friendly,Yangon,Myanmar,False
2015-09-07,Finland,Faroe Islands,1.0,0.0,UEFA Euro qualification,Helsinki,Finland,False
2015-09-07,France,Serbia,2.0,1.0,Friendly,Bordeaux,France,False
2015-09-07,Northern Ireland,Hungary,1.0,1.0,UEFA Euro qualification,Belfast,Northern Ireland,False
2015-09-07,Poland,Gibraltar,8.0,1.0,UEFA Euro qualification,Warsaw,Poland,False
2015-09-07,Romania,Greece,0.0,0.0,UEFA Euro qualification,Bucharest,Romania,False
2015-09-07,Scotland,Germany,2.0,3.0,UEFA Euro qualification,Glasgow,Scotland,False
2015-09-08,United States,Brazil,1.0,4.0,Friendly,Foxborough,United States,False
2015-09-08,Bangladesh,Jordan,0.0,4.0,FIFA World Cup qualification,Dhaka,Bangladesh,False
2015-09-08,Belarus,Luxembourg,2.0,0.0,UEFA Euro qualification,Borisov,Belarus,False
2015-09-08,China,Maldives,3.0,0.0,FIFA World Cup qualification,Shenyang,China,False
2015-09-08,Ecuador,Honduras,2.0,0.0,Friendly,Quito,Ecuador,False
2015-09-08,England,Switzerland,2.0,0.0,UEFA Euro qualification,London,England,False
2015-09-08,India,Iran,0.0,3.0,FIFA World Cup qualification,Bengaluru,India,False
2015-09-08,Lithuania,San Marino,2.0,1.0,UEFA Euro qualification,Vilnius,Lithuania,False
2015-09-08,North Macedonia,Spain,0.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,False
2015-09-08,Malaysia,Saudi Arabia,0.0,3.0,FIFA World Cup qualification,Shah Alam,Malaysia,False
2015-09-08,Mexico,Argentina,2.0,2.0,Friendly,Arlington,United States,True
2015-09-08,Moldova,Montenegro,0.0,2.0,UEFA Euro qualification,Chișinău,Moldova,False
2015-09-08,Philippines,Uzbekistan,1.0,5.0,FIFA World Cup qualification,Bocaue,Philippines,False
2015-09-08,Slovakia,Ukraine,0.0,0.0,UEFA Euro qualification,Žilina,Slovakia,False
2015-09-08,Slovenia,Estonia,1.0,0.0,UEFA Euro qualification,Maribor,Slovenia,False
2015-09-08,South Africa,Senegal,1.0,0.0,Friendly,Johannesburg,South Africa,False
2015-09-08,Sweden,Austria,1.0,4.0,UEFA Euro qualification,Solna,Sweden,False
2015-09-08,Tajikistan,Australia,0.0,3.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False
2015-09-08,Thailand,Iraq,2.0,2.0,FIFA World Cup qualification,Bangkok,Thailand,False
2015-09-08,Venezuela,Panama,1.0,1.0,Friendly,Puerto Ordaz,Venezuela,False
2015-09-08,Belize,Canada,1.0,1.0,FIFA World Cup qualification,Belmopan,Belize,False
